reaction_id,cluster,metric,value
SO4t_e,10,mean_midpoint,-396.09153810029466
SO4t_e,10,median_range,794.657331305001
SO4t_e,10,median_midpoint,-396.06665575534333
SO4t_e,10,std_range,7.168790489035291
SO4t_e,10,frac_fixed,0.0
SO4t_e,10,frac_variable,1.0
SO4t_e,10,frac_bidirectional,1.0
SO4t_e,11,minimum,-781.3049659261677
SO4t_e,11,maximum,-0.12503501468370437
SO4t_e,11,mean_range,774.7012796504013
SO4t_e,11,mean_midpoint,-388.926232409516
SO4t_e,11,median_range,774.5216539604316
SO4t_e,11,median_midpoint,-388.8625580252314
SO4t_e,11,std_range,4.2295648932377805
SO4t_e,11,frac_fixed,0.0
SO4t_e,11,frac_variable,1.0
SO4t_e,11,frac_bidirectional,0.0
NASO4t_e,1,minimum,-748.1652746462788
NASO4t_e,1,maximum,-6.258306375008065
NASO4t_e,1,mean_range,741.9069682712325
NASO4t_e,1,mean_midpoint,-377.2117905106261
NASO4t_e,1,median_range,741.9069682712254
NASO4t_e,1,median_midpoint,-377.21179051062285
NASO4t_e,1,std_range,1.7314405826925375e-11
NASO4t_e,1,frac_fixed,0.0
NASO4t_e,1,frac_variable,1.0
NASO4t_e,1,frac_bidirectional,0.0
NASO4t_e,2,minimum,-804.6220800693903
NASO4t_e,2,maximum,2.5000000000009237
NASO4t_e,2,mean_range,807.1220800693899
NASO4t_e,2,mean_midpoint,-401.0610400346949
NASO4t_e,2,median_range,807.1220800693898
NASO4t_e,2,median_midpoint,-401.0610400346949
NASO4t_e,2,std_range,3.203468350785754e-13
NASO4t_e,2,frac_fixed,0.0
NASO4t_e,2,frac_variable,1.0
NASO4t_e,2,frac_bidirectional,1.0
NASO4t_e,3,minimum,-804.6220800693901
NASO4t_e,3,maximum,2.500000000000057
NASO4t_e,3,mean_range,807.1220800693902
NASO4t_e,3,mean_midpoint,-401.061040034695
NASO4t_e,3,median_range,807.1220800693902
NASO4t_e,3,median_midpoint,-401.061040034695
NASO4t_e,3,std_range,0.0
NASO4t_e,3,frac_fixed,0.0
NASO4t_e,3,frac_variable,1.0
NASO4t_e,3,frac_bidirectional,1.0
NASO4t_e,4,minimum,-770.0524510979308
NASO4t_e,4,maximum,-3.506645100007684
NASO4t_e,4,mean_range,762.7479846840699
NASO4t_e,4,mean_midpoint,-385.79780919876106
NASO4t_e,4,median_range,763.1275854425633
NASO4t_e,4,median_midpoint,-385.8959362037891
NASO4t_e,4,std_range,2.50120704263032
NASO4t_e,4,frac_fixed,0.0
NASO4t_e,4,frac_variable,1.0
NASO4t_e,4,frac_bidirectional,0.0
NASO4t_e,5,minimum,-763.6546567883481
